NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Fairfield County, South Carolina","0500000US45039","22406","11749","718","43861","847","1067","45","039"
"Georgetown County, South Carolina","0500000US45043","62150","32733","958","52488","4231","4167","45","043"
"O'Brien County, Iowa","0500000US19141","13796","6923","576","57200","743","858","19","141"
"Palo Alto County, Iowa","0500000US19147","8941","4435","545","56437","491","615","19","147"
"Polk County, Iowa","0500000US19153","485418","246180","938","69747","40971","42796","19","153"
"Poweshiek County, Iowa","0500000US19157","18391","9478","734","53925","540","1234","19","157"
"Scott County, Iowa","0500000US19163","172938","88125","812","63876","11461","12603","19","163"
"Story County, Iowa","0500000US19169","97355","46456","921","58302","7309","8152","19","169"
"Taylor County, Iowa","0500000US19173","6160","3087","581","57768","245","234","19","173"
"Wapello County, Iowa","0500000US19179","35102","17629","767","46433","1066","1898","19","179"
"Wayne County, Iowa","0500000US19185","6426","3293","543","47543","230","198","19","185"
"Winnebago County, Iowa","0500000US19189","10474","5272","617","51581","540","761","19","189"
"Worth County, Iowa","0500000US19195","7422","3641","586","60442","310","363","19","195"
"Anne Arundel County, Maryland","0500000US24003","575421","290739","1690","103225","46709","51592","24","003"
"Calvert County, Maryland","0500000US24009","92094","46443","1461","112696","5588","6246","24","009"
"Cecil County, Maryland","0500000US24015","102889","51704","1151","79415","5347","5585","24","015"
"Frederick County, Maryland","0500000US24021","255955","129935","1427","100685","19556","20985","24","021"
"Howard County, Maryland","0500000US24027","322407","164747","1731","124042","32026","34280","24","027"
"Montgomery County, Maryland","0500000US24031","1047661","541193","1784","111812","90019","107079","24","031"
"St. Mary's County, Maryland","0500000US24037","113182","56632","1436","95864","7259","6698","24","037"
"Cheboygan County, Michigan","0500000US26031","25435","12673","732","49624","1202","1394","26","031"
"Clinton County, Michigan","0500000US26037","78957","39828","846","72490","5428","5629","26","037"
"Dickinson County, Michigan","0500000US26043","25373","12701","653","51704","1605","1427","26","043"
"Emmet County, Michigan","0500000US26047","33175","16711","829","55947","2505","2470","26","047"
"Gogebic County, Michigan","0500000US26053","14715","6936","476","38625","804","690","26","053"
"Hillsdale County, Michigan","0500000US26059","45707","22908","704","51535","1641","1881","26","059"
"Ingham County, Michigan","0500000US26065","290923","149087","906","55253","17662","19612","26","065"
"Iosco County, Michigan","0500000US26069","25213","12625","650","42628","960","919","26","069"
"Jackson County, Michigan","0500000US26075","158174","77420","800","54511","7790","8823","26","075"
"Kent County, Michigan","0500000US26081","652617","330789","928","65722","51661","52185","26","081"
"Lapeer County, Michigan","0500000US26087","87975","43161","797","65197","3405","4350","26","087"
"Lenawee County, Michigan","0500000US26091","98310","48626","796","57314","4007","5116","26","091"
"Mackinac County, Michigan","0500000US26097","10781","5260","637","50058","668","517","26","097"
"Marquette County, Michigan","0500000US26103","66403","32934","755","54585","5117","5546","26","103"
"Menominee County, Michigan","0500000US26109","22902","11231","579","48548","1077","984","26","109"
"Missaukee County, Michigan","0500000US26113","15075","7436","727","47370","464","698","26","113"
"Montmorency County, Michigan","0500000US26119","9270","4595","700","42160","328","373","26","119"
"Oakland County, Michigan","0500000US26125","1255340","640307","1100","81587","117705","124974","26","125"
"Ontonagon County, Michigan","0500000US26131","5802","2858","550","41776","302","198","26","131"
"Otsego County, Michigan","0500000US26137","24613","12337","767","55917","1473","1500","26","137"
"Presque Isle County, Michigan","0500000US26141","12687","6372","552","48734","643","560","26","141"
"St. Clair County, Michigan","0500000US26147","159285","80121","840","58722","6077","7376","26","147"
"Schoolcraft County, Michigan","0500000US26153","8031","4067","551","48443","333","475","26","153"
"Van Buren County, Michigan","0500000US26159","75416","37916","747","56652","3066","3891","26","159"
"George County, Mississippi","0500000US28039","24098","11943","792","47044","754","790","28","039"
"Hancock County, Mississippi","0500000US28045","47339","24420","855","54860","2546","2867","28","045"
"Holmes County, Mississippi","0500000US28051","17414","9072","508","24074","313","578","28","051"
"Itawamba County, Mississippi","0500000US28057","23396","11635","721","47649","552","577","28","057"
"Jefferson County, Mississippi","0500000US28063","7129","3625","418","29524","197","236","28","063"
"Kemper County, Mississippi","0500000US28069","9829","4947","380","30735","249","258","28","069"
"Lamar County, Mississippi","0500000US28073","62693","32854","937","61649","3943","4990","28","073"
"Leake County, Mississippi","0500000US28079","22791","11304","688","36708","617","822","28","079"
"Lincoln County, Mississippi","0500000US28085","34197","18108","698","41355","912","1218","28","085"
"Marion County, Mississippi","0500000US28091","24785","12823","548","31629","474","875","28","091"
"Montgomery County, Mississippi","0500000US28097","9956","5383","575","38022","305","358","28","097"
"Newton County, Mississippi","0500000US28101","21215","11267","632","42176","643","945","28","101"
"Panola County, Mississippi","0500000US28107","34079","17732","715","37232","678","1675","28","107"
"Pike County, Mississippi","0500000US28113","39365","20794","744","32726","842","1560","28","113"
"Quitman County, Mississippi","0500000US28119","7038","3751","535","24233","91","248","28","119"
"Sharkey County, Mississippi","0500000US28125","4427","2366","578","35711","139","236","28","125"
"Smith County, Mississippi","0500000US28129","15919","8256","576","44714","286","388","28","129"
"Butler County, Kansas","0500000US20015","66890","33198","831","66405","3887","4878","20","015"
"Chautauqua County, Kansas","0500000US20019","3280","1545","628","39500","95","149","20","019"
"Cherokee County, Kansas","0500000US20021","20017","10250","572","41936","917","918","20","021"
"Clark County, Kansas","0500000US20025","2006","957","671","52500","148","175","20","025"
"Clay County, Kansas","0500000US20027","8030","4011","608","47880","553","495","20","027"
"Coffey County, Kansas","0500000US20031","8218","4059","694","59405","495","490","20","031"
"Comanche County, Kansas","0500000US20033","1759","889","562","48125","78","108","20","033"
"Crawford County, Kansas","0500000US20037","38874","19278","723","42615","2073","2423","20","037"
"Dickinson County, Kansas","0500000US20041","18614","9284","677","53864","1070","1296","20","041"
"Doniphan County, Kansas","0500000US20043","7616","3752","653","51953","360","346","20","043"
"Edwards County, Kansas","0500000US20047","2822","1408","597","50028","118","214","20","047"
"Elk County, Kansas","0500000US20049","2502","1264","483","42564","90","83","20","049"
"Ellsworth County, Kansas","0500000US20053","6176","2645","619","56306","366","409","20","053"
"Finney County, Kansas","0500000US20055","36451","17613","831","60498","1138","1323","20","055"
"Franklin County, Kansas","0500000US20059","25643","12717","773","55873","1106","1112","20","059"
"Geary County, Kansas","0500000US20061","33309","15500","954","52019","1300","1319","20","061"
"Graham County, Kansas","0500000US20065","2464","1310","625","40890","151","212","20","065"
"Gray County, Kansas","0500000US20069","6020","2972","663","70457","387","338","20","069"
"Greeley County, Kansas","0500000US20071","1156","622","600","53750","102","37","20","071"
"Hamilton County, Kansas","0500000US20075","2552","1205","705","44894","132","112","20","075"
"Harper County, Kansas","0500000US20077","5506","2731","664","49283","152","219","20","077"
"Haskell County, Kansas","0500000US20081","3990","2039","619","54638","149","142","20","081"
"Hodgeman County, Kansas","0500000US20083","1872","945","750","60703","145","162","20","083"
"Jefferson County, Kansas","0500000US20087","18974","9414","759","67429","870","1357","20","087"
"Johnson County, Kansas","0500000US20091","597574","304249","1147","91650","69914","70193","20","091"
"Kearny County, Kansas","0500000US20093","3863","2059","849","46464","75","143","20","093"
"Kiowa County, Kansas","0500000US20097","2483","1275","619","53107","101","164","20","097"
"Labette County, Kansas","0500000US20099","19938","10080","652","47922","842","1096","20","099"
"Leavenworth County, Kansas","0500000US20103","81499","37955","991","76307","5170","5729","20","103"
"Lincoln County, Kansas","0500000US20105","3013","1487","550","46523","167","146","20","105"
"Logan County, Kansas","0500000US20109","2789","1359","701","51136","165","109","20","109"
"McPherson County, Kansas","0500000US20113","28557","14512","749","59928","1985","2019","20","113"
"Marion County, Kansas","0500000US20115","11865","5892","615","50816","657","874","20","115"
"Meade County, Kansas","0500000US20119","4120","2055","640","56817","154","209","20","119"
"Miami County, Kansas","0500000US20121","33740","16782","955","75635","2351","2234","20","121"
"Montgomery County, Kansas","0500000US20125","32114","16083","672","45288","1540","1570","20","125"
"Morris County, Kansas","0500000US20127","5551","2753","606","52792","363","399","20","127"
"Nemaha County, Kansas","0500000US20131","10109","4958","674","61382","584","629","20","131"
"Neosho County, Kansas","0500000US20133","16008","8238","600","49493","547","764","20","133"
"Norton County, Kansas","0500000US20137","5416","2460","604","48486","339","300","20","137"
"Osborne County, Kansas","0500000US20141","3494","1752","555","50774","207","221","20","141"
"Ottawa County, Kansas","0500000US20143","5776","2797","677","59607","370","359","20","143"
"Pawnee County, Kansas","0500000US20145","6539","2907","647","46559","315","430","20","145"
"Phillips County, Kansas","0500000US20147","5297","2638","577","51820","258","352","20","147"
"Pottawatomie County, Kansas","0500000US20149","24203","12157","928","70064","1551","1889","20","149"
"Pratt County, Kansas","0500000US20151","9324","4657","697","54644","534","702","20","151"
"Rawlins County, Kansas","0500000US20153","2490","1193","558","57281","182","140","20","153"
"Reno County, Kansas","0500000US20155","62421","31066","742","51520","2884","2892","20","155"
"Republic County, Kansas","0500000US20157","4607","2337","649","50411","269","340","20","157"
"Rice County, Kansas","0500000US20159","9532","4705","604","49688","409","467","20","159"
"Riley County, Kansas","0500000US20161","74059","34964","943","51098","4436","5215","20","161"
"Rooks County, Kansas","0500000US20163","4985","2581","585","51362","300","327","20","163"
"Rush County, Kansas","0500000US20165","2953","1452","611","46333","155","210","20","165"
"Russell County, Kansas","0500000US20167","6896","3507","650","50630","281","494","20","167"
"Saline County, Kansas","0500000US20169","54384","27292","774","51830","2893","3740","20","169"
"Scott County, Kansas","0500000US20171","4893","2388","631","55625","282","297","20","171"
"Sedgwick County, Kansas","0500000US20173","515416","260861","837","57540","32016","35579","20","173"
"Seward County, Kansas","0500000US20175","21902","10395","769","49395","482","525","20","175"
